"Year","Month","Day","00:00","00:30","01:00","01:30","02:00","02:30","03:00","03:30","04:00","04:30","05:00","05:30","06:00","06:30","07:00","07:30","08:00","08:30","09:00","09:30","10:00","10:30","11:00","11:30","12:00","12:30","13:00","13:30","14:00","14:30","15:00","15:30","16:00","16:30","17:00","17:30","18:00","18:30","19:00","19:30","20:00","20:30","21:00","21:30","22:00","22:30","23:00","23:30"
2018,3,10,5712.45439,5599.526985,5483.990926,5404.933287,5340.889655,5323.484082,5328.185275,5322.585105,5370.511044,5432.289023,5607.351903,5790.303882,6065.049407,6333.276774,6529.81103,6615.589694,6580.065018,6611.184097,6550.440223,6394.530327,6393.06189,6428.950225,6673.013026,6763.453404,6674.00949,6476.194606,6421.051039,6509.648428,6574.07247,6717.989597,6718.698038,6792.395948,6941.25352,7094.273671,7219.058764,7265.864294,7367.349649,7470.663082,7365.714516,7282.362611,7175.610259,6954.859947,6749.880891,6556.556539,6335.625498,6256.652919,5972.005241,5728.119315
2018,3,11,5560.725588,5471.218659,5383.532707,5312.102887,5281.970356,5259.777287,5257.02968,5254.122534,5294.839251,5372.364958,5534.291621,5727.97456,6011.339027,6303.339355,6476.541951,6450.778117,6396.312832,6352.837243,6365.145698,6339.459245,6252.651692,6234.192079,6365.508796,6428.190976,6362.760861,6466.304031,6555.256296,6653.989696,6709.83333,6704.176076,6749.806827,6904.918608,6999.361958,7050.963272,7123.146119,7181.480993,7314.433566,7448.616881,7329.432086,7217.682298,7044.507173,6798.203611,6598.845862,6375.249,6173.859499,6082.146966,5845.85139,5598.683473
2018,3,12,5439.820066,5317.381153,5218.679458,5173.219864,5165.910916,5133.36162,5127.142699,5147.249475,5185.45765,5222.124983,5453.263992,5659.021129,5943.338844,6217.315795,6404.688587,6425.170985,6198.193404,6102.815872,5940.602717,5926.007056,5881.832797,5889.1086,5907.970287,5979.586698,6143.035226,6200.05789,6333.015524,6567.106131,6789.413748,6967.645058,6956.156429,7122.924073,7290.56096,7416.32791,7472.974745,7525.203569,7605.404759,7759.633862,7667.729283,7583.475703,7455.253295,7211.921819,6917.97401,6670.453928,6475.436287,6326.429156,6071.53111,5804.911603
2018,3,13,5641.929574,5498.75271,5380.31139,5303.521915,5264.230881,5240.778947,5226.636819,5197.372233,5242.626271,5308.71949,5481.455413,5629.25741,5846.323749,6044.054037,6162.496664,6155.678873,6097.268059,6060.412105,6024.512271,6002.04928,6003.733452,5992.525354,6026.855013,6172.463343,6422.523252,6733.38019,7073.377509,7115.420013,7036.618402,7030.038959,7175.659553,7311.035578,7349.557998,7377.279172,7389.09825,7327.036799,7327.24329,7435.895305,7356.246886,7251.150792,7134.821505,6948.587222,6754.587666,6563.58031,6370.473872,6285.590689,6046.909462,5807.42185
2018,3,14,5652.980627,5535.578399,5389.384243,5297.910923,5258.888248,5229.321054,5202.123948,5204.433955,5200.400639,5197.651114,5238.998353,5285.53745,5322.030919,5374.870644,5369.514916,5372.068699,5342.456432,5344.262495,5288.631236,5236.770152,5166.800833,5205.220223,5370.285025,5526.135293,5569.54696,5627.030965,5785.300537,5856.053735,5948.945317,6165.81223,6416.670597,6587.43199,6750.681182,6909.511465,7090.209704,7145.914229,7247.951561,7390.860333,7274.29172,7206.019322,7084.982707,6915.693709,6760.475994,6610.29992,6453.827236,6341.409981,6084.940173,5844.985961
2018,3,15,5667.45396,5537.212428,5400.817414,5288.873769,5251.616995,5216.707223,5184.09956,5169.404882,5153.460161,5127.52706,5179.966467,5232.10839,5256.789537,5287.610253,5332.123876,5364.79394,5423.411431,5527.563248,5538.19353,5502.350538,5560.165334,5518.097229,5453.957361,5395.171082,5523.864675,5693.723987,5668.41117,5675.30884,5758.381313,5862.212817,5999.128559,6187.181513,6470.254529,6580.846547,6726.903765,6924.638849,7046.178176,7131.012443,7031.275777,6899.603183,6815.370141,6641.471856,6472.671014,6283.619457,6142.861781,6046.547787,5814.924088,5600.73539
2018,3,16,5432.810797,5357.822799,5275.988469,5219.070436,5203.078413,5178.520738,5178.613335,5153.325877,5216.400005,5296.861984,5498.456377,5693.617729,5989.318644,6229.965081,6496.318074,6588.573248,6609.082757,6631.902678,6714.57545,6674.038971,6621.921628,6623.424473,6638.301173,6735.919858,6826.35085,6884.76582,6842.327423,6893.508201,6958.630099,6942.266532,6965.718621,7026.399163,7083.908045,7137.451111,7182.166342,7194.271029,7282.612389,7319.906952,7192.215696,7100.188478,6966.839458,6725.275928,6534.078666,6381.015216,6199.238565,6099.106033,5892.798256,5641.357241
2018,3,17,5481.279687,5387.837736,5273.30802,5192.970298,5164.951778,5153.043149,5120.020034,5109.089954,5142.774488,5210.714857,5372.393958,5557.794615,5844.629049,6133.137449,6345.510685,6423.457726,6398.0811,6321.44704,6241.634882,6262.271257,6217.731796,6136.61563,6124.561652,6211.515647,6221.503399,6237.912587,6271.540763,6332.089197,6402.451662,6497.053364,6714.535461,6889.00677,6994.894307,7078.008205,7190.187892,7329.641532,7440.310685,7503.850491,7368.753478,7265.499206,7109.395347,6866.34178,6680.711079,6481.755405,6282.077087,6139.45477,5889.604142,5661.363017
2018,3,18,5494.668732,5398.912565,5300.036253,5233.771036,5201.213896,5185.153624,5164.966255,5174.271823,5221.24748,5281.905337,5460.924894,5657.809078,5973.688855,6261.973104,6494.034077,6481.170559,6398.869338,6353.378737,6317.256249,6337.901507,6391.482332,6503.984506,6569.062831,6586.491645,6651.748765,6693.265984,6745.668472,6745.286334,6742.855164,6714.802499,6807.366217,6867.436101,6979.152606,7093.085582,7147.554519,7202.711088,7285.309627,7336.143155,7202.378873,7108.076757,6972.399151,6754.912367,6579.744892,6392.406007,6167.26397,6071.966615,5839.94942,5592.346486
2018,3,19,5418.608418,5324.189096,5224.008859,5147.53276,5124.784308,5089.469235,5107.112319,5107.55738,5158.615968,5207.157318,5373.235604,5580.65479,5888.040547,6212.044753,6453.965351,6513.658794,6452.922317,6399.257167,6419.161184,6359.028823,6285.482329,6198.110252,6110.488036,6183.048752,6222.321593,6315.885784,6324.066149,6481.827658,6632.577714,6639.410018,6674.94442,6856.208522,6964.542337,7113.120716,7216.840031,7284.474452,7408.583896,7537.838206,7429.114171,7315.285544,7161.218498,6932.730594,6710.775178,6481.987553,6275.097903,6190.460725,5947.029516,5677.659257
2018,3,20,5512.152243,5385.443213,5290.555593,5221.267188,5170.622313,5156.017835,5144.721264,5155.81572,5194.057333,5250.352049,5393.741603,5582.072837,5831.921223,6064.499973,6278.474035,6262.517772,6130.550737,6129.850055,6172.808687,6116.960843,6074.429627,6107.342656,6216.617188,6352.620349,6373.108213,6419.177082,6435.813557,6501.169683,6637.198158,6640.304498,6740.8565,6831.42434,6899.456893,7010.772696,7016.137581,7033.052869,7063.736103,7009.521043,6712.440825,6907.43567,6772.499711,6551.057566,6394.389982,6242.178198,6097.005619,6011.754755,5808.57851,5554.164611
2018,3,21,5399.283254,5270.182492,5180.125444,5112.341762,5071.872817,5032.235732,5011.692978,5011.269241,5015.899404,5039.847419,5121.736153,5179.751961,5236.342768,5289.765081,5299.469039,5312.388881,5244.80081,5240.142861,5250.64263,5238.955097,5256.847721,5276.697718,5271.681762,5237.715915,5292.774328,5331.631615,5361.508039,5407.473485,5395.285722,5447.795027,5617.51535,5796.236769,6000.486591,6226.200391,6416.732489,6528.290662,6681.9474,6773.201334,6663.262429,6549.369148,6422.897937,6243.251961,6144.70489,6020.015133,5907.519044,5842.278636,5650.95029,5446.49726
2018,3,22,5298.608802,5188.068647,5057.389033,4984.102855,4943.158641,4922.611737,4892.942992,4896.529076,4873.26598,4885.088753,4909.434867,4965.697249,4984.60711,4974.856626,4955.15212,4917.033263,4822.852913,4801.91547,4833.379764,4791.056776,4745.048051,4756.885152,4739.418087,4799.165016,4871.588265,4979.175802,5119.139082,5279.899781,5366.818034,5577.439317,5809.756385,5999.312076,6238.511168,6432.595437,6703.511451,6842.399634,7004.132668,7066.985406,6954.28296,6833.341586,6721.906543,6526.855462,6366.173688,6170.09433,6032.380494,5947.992817,5733.147638,5507.967594
2018,3,23,5351.989273,5227.077427,5137.198586,5063.740572,5037.317337,5008.588727,5008.013792,5012.422965,5081.199318,5137.705679,5323.031486,5518.396467,5782.022461,5990.569058,6134.269234,6130.952807,6073.033954,6033.442416,5993.594864,5921.909685,5896.027572,5836.467332,5805.012714,5844.999028,5853.92103,6018.821146,6000.99702,6100.744767,6170.27348,6256.331016,6408.462996,6576.864706,6742.047165,6875.491626,7035.574277,7112.637492,7178.892541,7241.929708,7080.40639,6961.94103,6806.818545,6599.100067,6404.759267,6187.168118,5994.595904,5872.190711,5635.183468,5396.702616
2018,3,24,5233.462132,5112.965073,5003.446838,4938.10847,4896.539864,4873.914618,4850.852515,4857.258026,4900.782728,4955.330587,5122.786503,5309.211526,5513.412755,5696.202384,5792.65123,5765.89342,5715.516278,5670.29695,5650.678184,5603.982306,5559.266871,5592.169817,5465.237868,5467.132405,5526.983682,5606.458884,5698.847681,5798.789702,5950.293814,6095.638869,6262.562921,6506.190515,6768.900549,6923.635971,6986.924443,7066.750035,7192.382839,7236.777951,7086.186586,6985.634948,6861.318859,6623.901059,6415.009474,6196.697105,6017.58202,5888.901696,5626.393238,5394.009779
2018,3,25,5234.036603,5138.752636,5038.612621,4972.632772,4920.472584,4901.781515,4909.04253,4918.578973,4961.887387,5022.331961,5198.712446,5393.137567,5648.698997,5905.234209,6088.113672,6143.141144,6206.169681,6210.247859,6246.932864,6285.998963,6273.772916,6234.75813,6288.028155,6315.160448,6353.549548,6463.295202,6572.093485,6590.314874,6694.00362,6747.317265,6840.356203,6954.247752,7026.571342,7039.11485,7056.811008,7184.243121,7204.319079,7242.375783,7119.376244,7043.89727,6942.006609,6720.531164,6521.385891,6325.053801,6189.381562,6046.065048,5777.533674,5531.250992
2018,3,26,5334.97017,5226.63972,5139.793977,5062.459123,5021.798776,4993.991127,4989.835362,5009.234689,5074.625928,5148.262226,5325.185808,5541.095341,5876.293466,6223.750541,6519.27161,6603.507611,6693.617734,6720.069629,6734.542103,6679.238437,6635.523964,6607.833676,6438.702363,6465.337539,6427.67845,6420.812483,6401.478224,6423.265638,6430.996951,6409.957431,6423.636766,6439.134985,6477.914629,6560.31295,6619.60099,6681.973743,6742.833671,6772.226484,6618.842151,6498.4566,6368.4418,6187.98696,5997.594977,5833.169301,5707.658993,5605.190135,5386.346195,5207.511572
2018,3,27,5048.28947,4947.111187,4861.973082,4805.108972,4773.26941,4983.710991,4954.67616,4943.846718,4985.696123,4787.098333,4888.345689,5044.235058,5191.772606,5353.794575,5387.596182,5391.150409,5279.177437,5146.46154,4981.451303,4848.972872,4775.134426,4723.627712,4704.602533,4720.554432,4789.596669,4994.728317,5258.81891,5481.470844,5692.719568,5861.972892,5968.527115,6070.295217,6181.130321,6299.08853,6379.840589,6489.043618,6530.222672,6590.988492,6462.146848,6334.368763,6250.219694,6080.973257,5946.763792,5826.615382,5714.679543,5636.576469,5416.006784,5188.764393
2018,3,28,5004.682871,4896.26741,4808.255321,4974.762451,4925.253788,4888.850655,4885.660532,4862.098039,4874.163823,4898.310784,4968.642276,4788.614802,4844.400007,4881.519291,4806.146068,4735.942293,4634.551254,4590.051541,4491.102343,4365.979494,4240.839488,4573.876427,4508.982343,4494.871328,4528.426304,4247.67418,4415.971584,4518.089499,4742.153273,4898.128132,5112.746285,5310.704649,5536.197213,5742.000989,5941.579599,6105.705093,6226.621777,6285.117631,6176.41237,6098.129082,5999.793543,5841.92601,5730.418343,5628.355469,5572.893409,5529.24334,5321.96519,5143.69491
2018,3,29,4983.639554,4864.408434,4775.308425,4969.207924,4939.619751,4916.077201,4893.277731,4877.747419,4857.04776,4865.72027,4917.344557,4951.038078,4707.549831,4698.187186,4618.445043,4538.013492,4457.623854,4426.869855,4426.954145,4413.70816,4476.425789,4404.418164,4339.090323,4325.003756,4279.035231,4294.739417,4297.297939,4376.480054,4615.019459,4746.562813,4883.179688,5044.997932,5338.044898,5625.473148,5901.473452,6102.764657,6299.138058,6355.647743,6229.819418,6124.440691,6032.896448,5889.245453,5751.579856,5613.192347,5539.041335,5477.819553,5285.387664,5080.080879
2018,3,30,4902.244348,4804.458763,4974.552281,4926.089154,4870.360876,4866.88631,4865.171657,4878.371511,4930.960547,4759.681465,4908.270548,5075.334828,5272.862756,5412.64078,5408.145785,5336.57591,5223.002727,5117.134018,5118.022713,5145.865658,5126.531719,4950.451622,5097.02142,5235.280245,5321.371317,5419.899133,5315.04301,5340.616892,5485.183225,5582.393333,5682.387126,5748.789465,5996.578319,6184.278862,6410.113501,6580.670999,6682.030551,6699.937738,6522.797299,6401.464901,6286.111005,6106.911849,5966.495278,5805.029748,5679.615826,5582.035772,5355.939922,5119.092729
2018,3,31,4934.061738,4803.946639,4958.336159,4900.588303,4875.064285,4868.671994,4843.464657,4849.536026,4902.833359,4977.791043,4885.174401,5056.396122,5281.323534,5388.087369,5388.37788,5295.21581,5123.750452,4974.898095,4868.606389,4781.327161,4898.293551,5071.224696,5011.768285,5111.35762,5115.802654,5244.228736,5395.369919,5335.789699,5451.60197,5434.913923,5540.728409,5634.738198,5837.468644,6071.740624,6228.484037,6389.260156,6521.636879,6571.076572,6394.35631,6305.94913,6201.983747,6015.668635,5871.132873,5706.386377,5584.167953,5500.54923,5275.836933,5066.935882
2018,4,1,4870.3953,4763.8868,4951.293364,4899.323742,4869.834265,4868.911701,4855.543842,4851.695946,4883.201951,4958.356862,4864.565311,5049.293503,5252.497546,5394.002323,5403.584743,5372.700834,5328.307118,5152.383944,4935.206566,4842.771572,4949.358847,5007.351543,4956.395292,5006.653343,4993.16924,5061.122044,5076.060438,5133.656324,5297.588849,5356.880406,5478.495824,5597.493212,5796.330188,5976.325362,6211.716515,6387.960287,6505.452731,6537.027735,6393.914704,6300.185069,6207.904987,6019.180338,5862.117379,5705.846011,5612.202234,5533.455799,5317.732607,5100.086131
2018,4,2,4902.826666,4766.942842,4936.67002,4883.851308,4837.664483,4846.184053,4832.291156,4840.608217,4901.418277,4967.343424,4876.61819,5074.200004,5291.101156,5470.724773,5529.937801,5519.673981,5398.643516,5237.542558,5255.728355,5218.376149,5284.741064,5277.990356,5239.576103,5202.971979,5169.835089,5267.474284,5332.692497,5408.847837,5524.169068,5623.187907,5672.688869,5748.325255,5880.359689,6058.027788,6253.113255,6430.375116,6552.021353,6604.070114,6463.046896,6370.939211,6284.652178,6097.364367,5918.073034,5754.011971,5641.984229,5558.259708,5351.614756,5118.341559
2018,4,3,4913.838348,4795.934051,4960.655913,4909.106545,4891.435248,4864.633223,4858.06742,4860.978221,4922.126901,4761.429947,4938.075879,5114.709069,5295.401294,5407.850077,5413.77986,5343.212465,5201.570259,5055.204261,4898.181758,4839.547905,4835.630144,4826.912509,4709.895549,4708.314673,4694.180115,4792.529719,4840.255333,4903.174425,4964.396313,5082.130908,5242.935022,5453.694481,5721.905175,5953.833862,6153.254929,6260.795593,6360.88954,6414.441163,6300.450212,6222.592465,6117.814257,5941.106818,5808.650158,5685.366637,5601.189239,5541.176456,5340.577563,5134.315455
2018,4,4,4951.04925,4824.840278,4745.188365,4900.560262,4858.068486,4861.156105,4853.012651,4851.608652,4862.050608,4872.487553,4929.050199,4763.157671,4823.787889,4836.441371,4748.392952,4683.967774,4565.715228,4531.235894,4487.551794,4409.824916,4384.073229,4330.72026,4326.090815,4361.513298,4316.155591,4392.443722,4496.506321,4564.157701,4607.254748,4739.762934,4988.82536,5201.726172,5359.251499,5574.243702,5798.153327,5969.867951,6096.267012,6140.809405,6031.852529,5921.201775,5848.982935,5719.796944,5600.058245,5496.923914,5434.73442,5416.88552,5248.619384,5035.906953
2018,4,5,4871.382136,4753.267235,4921.430758,4857.052168,4797.71899,4787.052804,4773.092093,4752.354084,4761.623689,4777.051953,4807.268157,4849.017762,4845.766642,4605.252977,4525.296856,4428.335544,4328.086204,4241.011724,4572.481201,4493.852695,4528.710805,4553.502763,4555.456315,4589.77298,4621.477039,4293.066611,4333.330344,4370.371358,4573.196781,4705.215388,4831.760639,5019.810732,5278.923802,5541.074408,5869.875622,6102.747,6316.306085,6345.62097,6205.749724,6087.140086,6006.960494,5845.390414,5710.657376,5566.888044,5499.432575,5454.033583,5249.81797,5037.335714
2018,4,6,4867.091975,4773.628563,4948.301642,4891.657725,4869.444031,4855.566898,4846.501558,4863.331717,4914.363751,4974.523142,4905.009603,5076.71251,5269.222957,5395.517316,5439.83556,5402.800583,5259.175376,5120.776659,4988.673271,4883.728623,4800.041129,4740.75197,4660.672436,4698.695043,4733.696874,4816.842332,4835.134975,4876.735178,5134.621359,5312.418151,5528.16061,5755.75418,6009.701316,6239.57132,6470.18261,6635.217432,6730.010303,6734.360567,6567.129408,6428.773922,6315.122322,6116.140334,5949.081718,5787.575921,5665.555236,5584.683989,5354.170619,5115.68215
2018,4,7,4924.541576,4808.862827,4973.23306,4905.570017,4871.281475,4844.470621,4858.999182,4844.253478,4907.337756,4969.560276,4894.067552,5026.385534,5208.862502,5313.743031,5255.048775,5141.193998,4951.98906,4783.631849,4593.08626,4441.907926,4334.494391,4284.29536,4237.035874,4242.630875,4303.945636,4360.831809,4452.644703,4585.110531,4750.987412,4915.339491,5157.430702,5408.447719,5703.297058,5988.057453,6261.75645,6426.659661,6496.175261,6542.352145,6453.263548,6356.222691,6241.486109,6068.711636,5907.324192,5770.449437,5654.572348,5597.354585,5365.687803,5145.24516
2018,4,8,4961.466944,4866.572453,4778.365925,4949.634272,4916.717686,4869.071035,4862.854264,4874.411259,4947.339012,4767.001369,4922.396386,5090.895516,5275.119993,5380.92091,5371.467129,5262.968227,5109.729589,4964.715194,4843.975243,4717.832695,4621.185113,4602.119324,4638.509177,4664.365885,4795.67136,4966.250279,4976.457346,5053.062657,5155.44186,5302.387004,5547.118242,5751.086591,5966.656287,6205.212477,6401.266106,6549.809358,6646.5087,6674.227008,6524.92209,6430.436457,6349.014945,6167.927452,6015.387459,5858.256374,5745.64584,5681.355591,5430.881786,5223.222847
2018,4,9,5032.784081,4909.007616,4808.923728,4747.195063,4954.950509,4922.441717,4929.694291,4932.963302,4747.935214,4821.129959,4997.305594,5174.841332,5367.792942,5487.077069,5474.989259,5406.730338,5262.122916,5122.189203,4955.87569,4882.106724,4855.056251,4864.082823,4925.543071,4991.055147,5016.383248,5113.366563,5184.767983,5200.787668,5232.013565,5327.39596,5499.299298,5647.870037,5889.827345,6096.164065,6284.857244,6440.063215,6543.850559,6551.226729,6433.720547,6369.324064,6282.44658,6121.703483,5958.422988,5804.472541,5700.630423,5640.591126,5436.898017,5196.689572
2018,4,10,4995.059838,4859.534912,4774.835145,4959.423243,4906.760238,4866.023062,4851.152529,4845.33237,4843.909123,4865.839101,4905.609566,4956.463056,4745.208134,4766.875478,4739.421346,4730.832771,4594.789024,4486.694828,4387.409886,4278.909995,4302.122938,4246.568006,4571.442965,4621.272556,4636.580189,4404.290513,4398.735579,4366.546629,4354.212292,4456.781511,4674.028549,4888.024036,5126.678978,5368.32738,5656.891073,5862.464984,6004.617942,6004.222978,5889.388377,5822.210438,5731.537019,5602.474224,5540.6616,5455.852314,5423.33088,5394.553848,5213.554055,5033.259431
2018,4,11,4872.162866,4777.976711,4928.041161,4869.160882,4837.45688,4811.010968,4794.991703,4801.406088,4802.712963,4849.303458,4892.22822,4943.314188,4751.181429,4754.951431,4699.610374,4598.466287,4465.560443,4398.166352,4280.876083,4651.770388,4596.118817,4514.934566,4525.786171,4636.269948,4633.729361,4244.812581,4654.796789,4290.602999,4395.691862,4538.099746,4745.324514,4964.338708,5252.217479,5529.576996,5781.865237,5957.234499,6099.483864,6079.332666,5945.309605,5860.012342,5809.596542,5669.732373,5575.685825,5499.957596,5447.338626,5428.942367,5234.544987,5055.355199
2018,4,12,4881.582939,4777.970655,4923.354512,4869.034804,4832.338716,4784.638184,4783.960788,4755.981372,4781.236101,4768.258431,4804.389888,4841.728567,4867.68953,4629.298806,4502.615362,4406.812105,4312.440563,4626.981265,4587.920977,4487.326628,4537.383516,4355.620089,4276.438028,4226.701822,4263.025228,4303.704756,4371.491472,4444.497889,4506.494996,4248.801455,4446.372884,4694.821443,5024.897652,5310.868065,5611.363892,5821.882414,5949.308951,5953.45657,5838.353935,5759.709589,5713.687939,5578.948811,5484.13331,5405.851185,5351.898596,5314.66909,5141.242009,4966.13382
2018,4,13,4793.376757,4953.531906,4868.800109,4797.70766,4767.188447,4747.674101,4742.981528,4753.526275,4742.167442,4752.903708,4808.049187,4862.387703,4900.65105,4666.02595,4567.741313,4494.419883,4406.640945,4318.354308,4250.367306,4612.049245,4537.563206,4466.287038,4446.357228,4494.746324,4574.637397,4655.344277,4318.13465,4442.499367,4580.962289,4714.809679,4884.387328,5107.17877,5434.815636,5704.22078,6051.741291,6297.102839,6406.052612,6365.534004,6204.137309,6099.146035,5989.222657,5818.02926,5674.485781,5539.566092,5463.342574,5411.543611,5218.418155,5025.764004
2018,4,14,4843.737061,4979.566007,4897.377626,4815.554602,4816.135146,4802.316776,4821.615725,4836.474018,4905.822046,4975.302107,4898.473461,5109.764121,5382.850343,5594.065144,5598.867026,5466.089323,5260.545469,5115.028459,5004.840986,4997.653724,4943.215187,4903.728402,4882.716959,4866.273288,4877.214841,4974.427204,5049.950789,5139.411128,5314.210905,5471.544628,5631.056622,5809.811183,6051.33517,6271.896603,6547.801234,6711.81098,6786.840456,6765.982257,6601.815659,6487.52773,6400.175568,6223.817797,6048.162081,5872.718295,5735.839556,5657.592108,5446.803653,5231.93932
2018,4,15,5039.609935,4924.276306,4830.759464,4769.538488,4966.788915,4930.904637,4952.353435,4958.453554,4968.048106,4796.170553,4924.05091,5131.542725,5372.744776,5568.200345,5593.613805,5488.860157,5263.911786,5052.119792,4947.548004,4886.971347,4992.78444,4991.034893,4902.591475,4958.229049,4898.85885,4980.530326,5084.749511,5149.575646,5180.931207,5245.219838,5391.389942,5609.993766,5866.62415,6102.109309,6353.839015,6565.366337,6646.090395,6630.214182,6509.493434,6411.1723,6352.796002,6151.021911,5996.378645,5839.690103,5705.185574,5628.360151,5406.301344,5202.863432
2018,4,16,4993.824396,4879.390141,4809.031702,4979.205868,4943.828123,4928.55971,4928.124965,4947.024338,4975.374853,4827.1379,5009.23889,5208.616736,5448.583659,5648.529844,5710.026004,5592.686878,5362.654276,5210.377254,5166.325951,5036.266579,4995.435995,4872.642967,4737.845434,4753.869095,4820.554413,4858.078482,4939.115192,5139.305361,5345.757063,5497.965862,5586.071034,5708.023807,5970.862059,6206.737243,6455.920875,6674.997504,6744.752792,6748.481608,6616.606401,6506.796569,6451.023415,6276.036939,6066.368979,5868.86074,5749.806995,5655.925289,5453.965136,5228.618408
2018,4,17,5034.768656,4919.057424,4818.242402,4764.03471,4984.377985,4968.578702,4749.476212,4747.968047,4806.058817,4890.894459,5056.788824,5241.396964,5509.416064,5696.252595,5767.115061,5686.664737,5514.203628,5308.411787,5213.661077,5214.280047,5170.021111,5150.209271,5010.452129,5044.254551,5091.967822,5117.13199,5239.157828,5369.829678,5560.890932,5620.398278,5648.858033,5782.282936,5953.232542,6165.238603,6370.00995,6500.624212,6521.504456,6499.60485,6361.381012,6296.152691,6221.366842,6067.482917,5930.020124,5794.660516,5736.028128,5681.56457,5452.018587,5239.236757
2018,4,18,5044.326624,4942.648123,4842.526012,4753.098518,4959.450615,4953.966118,4956.368645,4927.19416,4941.936674,4989.574946,4819.943158,4899.694167,4994.955695,5092.151102,5217.260202,5285.338823,5276.646048,5240.192227,5180.817605,5131.33965,5060.458044,4994.476782,4916.24575,4858.247708,4729.054364,4649.800816,4602.706305,4588.830322,4692.553047,4778.096206,4961.715454,5131.179612,5428.023157,5690.22942,5955.607009,6153.11869,6224.682673,6191.532024,6079.520446,6006.434141,5904.017869,5733.858091,5629.195015,5550.494776,5503.289867,5474.099962,5297.889723,5103.47424
2018,4,19,4923.072468,4800.405517,4967.629711,4893.392521,4849.812249,4818.790051,4800.20392,4793.370793,4807.258632,4811.857704,4860.326697,4901.727285,4926.440382,4681.03049,4579.775002,4495.928488,4388.355478,4316.726866,4254.262969,4588.719427,4541.683687,4540.331663,4599.450605,4571.591578,4576.141879,4644.003472,4251.387979,4292.736969,4354.695202,4507.148605,4736.480885,5001.229245,5339.7082,5598.916122,5911.046485,6188.697129,6310.39102,6286.226615,6156.496451,6031.909313,5971.507719,5806.778745,5654.153314,5529.77203,5449.347647,5397.52837,5230.250223,5028.719853
2018,4,20,4856.85133,4746.391398,4902.774357,4823.997066,4827.20579,4794.312735,4805.85852,4825.002445,4889.673731,4977.662984,4917.299914,5096.826247,5366.154201,5557.370775,5626.98623,5579.577274,5325.784346,5134.97163,4970.846391,4829.297837,4853.15822,4886.388341,4845.464572,4878.691769,4925.346481,4981.759437,5027.939822,5115.021509,5302.012803,5409.904535,5570.717264,5730.698672,5893.917373,6141.912539,6403.993847,6598.728894,6667.879653,6623.877532,6485.404373,6375.03718,6256.041304,6071.593775,5920.822645,5779.431721,5685.48482,5615.330642,5404.562776,5158.016693
2018,4,21,4843.737061,4979.566007,4897.377626,4815.554602,4816.135146,4802.316776,4821.615725,4836.474018,4905.822046,4975.302107,4898.473461,5109.764121,5382.850343,5593.565545,5597.429945,5463.707903,5257.320609,5111.129631,5000.422967,4993.056438,4938.349489,4898.623681,4877.560318,4861.023584,4871.920076,4969.493913,5045.157582,5134.727636,5310.00644,5468.029805,5628.041397,5807.291639,6049.464124,6270.719118,6547.472087,6711.770817,6786.838496,6765.982257,6601.815659,6487.52773,6400.175568,6223.817797,6048.162081,5872.718295,5735.839556,5657.592108,5446.803653,5231.93932
2018,4,22,4984.414152,4868.835367,4792.522701,4969.820654,4937.158973,4946.353621,4926.069759,4952.044153,4749.615543,4813.151883,5000.628361,5228.900546,5517.836499,5758.867573,5835.559675,5845.370057,5678.654106,5598.892326,5729.031026,5784.460161,5704.589197,5694.782602,5711.659192,5842.682458,5911.573199,5887.978938,5894.7238,5947.914983,6015.651565,6038.611118,6060.372132,6137.037847,6269.810568,6504.294683,6694.033819,6886.723534,6876.148974,6839.67718,6691.527908,6593.321413,6497.005153,6306.007369,6105.927173,5985.12551,5878.450628,5818.776502,5574.724343,5336.888012
2018,4,23,5135.524319,5012.533157,4916.64688,4850.876509,4813.088579,4781.662418,4811.407728,4804.107726,4848.976242,4918.826565,5101.560569,5280.720119,5565.087931,5760.83624,5755.62532,5580.192208,5261.411611,5013.272358,4770.047051,4581.835829,4455.895091,4368.662453,4331.151766,4299.471356,4335.800843,4418.040293,4529.633276,4627.766831,4817.816473,4988.798762,5213.563591,5481.455358,5829.864998,6114.088228,6441.951438,6710.695504,6741.723772,6797.22587,6704.934881,6609.461807,6540.689868,6353.972192,6153.988899,5990.84633,5876.570363,5772.392425,5557.524469,5312.854779
2018,4,24,5110.991233,5000.294938,4900.540864,4823.271322,4782.33539,4778.295099,4753.6173,4775.432582,4836.975343,4916.506652,5118.747932,5330.238251,5614.015747,5820.392053,5894.109561,5736.282744,5399.49124,5048.056885,4782.288592,4568.428619,4381.868711,4287.724381,4644.255186,4238.711068,4259.369981,4488.955655,4767.472457,5006.723994,5059.704556,5158.258066,5425.26122,5587.492292,5862.349883,6080.212284,6314.713226,6503.192974,6514.276508,6503.413576,6356.666649,6271.900359,6210.767018,6050.586999,5923.814642,5818.607675,5715.017594,5646.525558,5425.997982,5218.525236
